user_id,location,age
163946,"atlanta, georgia, usa",
163970,"st. louis, missouri, usa",23.0
163971,"oceanside, california, usa",
164051,"mexico, ,",65.0
164053,"juarez, chihuahua, mexico",
164059,"berlin, berlin, germany",39.0
264759,"prince albert, saskatchewan, canada",
164098,"menomonee falls, wisconsin, usa",43.0
164210,"zurich, zh, switzerland",41.0
164266,"rockford, michigan, usa",
164364,"barcelona, barcelona, spain",36.0
164406,"frankfurt, hessen, germany",36.0
164408,"reading, england, united kingdom",
164415,"tarragona, catalunya, spain",44.0
276064,"st. charles, missouri, usa",
164517,"40882 ratingen, nordrhein-westfalen, germany",
164522,"madera, california, usa",
184182,"castelldefels, barcelona, catalunya",
180423,"arenys de munt, barcelona, spain",
262867,"olympia, washington, usa",
164571,"maggie valley, north carolina, usa",62.0
164627,"columbus, ohio, usa",38.0
195328,"portland, oregon, usa",31.0
164732,"montreal, quebec, canada",
164757,"riverside, california, usa",35.0
164822,"saint paul, minnesota, usa",
164832,"myrtle beach, south carolina, usa",32.0
164845,"frederick, maryland, usa",
164851,"andrews, indiana, usa",39.0
164874,"jacksonville, florida, usa",22.0
221866,"independence, missouri, usa",33.0
225135,"park ridge, illinois, usa",
164988,"lörrach, baden-wuerttemberg, germany",27.0
165002,"torino, piemonte, italy",55.0
165010,"bodegraven, zuid-holland, netherlands",50.0
248097,"west plains, missouri, usa",28.0
212054,"lisboa, lisboa, portugal",18.0
165092,"sant adria de besos, barcelona, spain",29.0
165100,"milan, lombardia, italy",
165121,"miami, florida, usa",
165179,"kansas city, missouri, usa",
227735,"san francisco, california, usa",35.0
165242,"dutchess, new york, usa",21.0
165317,"mountain view, california, usa",47.0
165352,"ojai, california, usa",
165360,"berlin, berlin, germany",
165369,"vienna, alabama, austria",
165519,"vimercate, lombardia, italy",
199157,"toowoomba, queenslan, australia",13.0
165666,"reading, berkshire, united kingdom",37.0
165706,"woodbridge, new jersey, usa",43.0
165712,"san diego, california, usa",
258544,"san diego, california, usa",
165730,"marktoberdorf, bayern, germany",50.0
165924,"murcia, murcia, spain",27.0
165998,"sant cugat del vallès, catalunya, spain",21.0
166140,"singapore, singapore, singapore",
195495,"southampton, england, united kingdom",
269417,"perth, western australia, australia",
166193,"maidstone, n/a, united kingdom",
166194,"sacramento, california, usa",47.0
166217,"altrip, rheinland-pfalz, germany",
166252,"mississauga, ontario, canada",
166310,"chicago, illinois, usa",47.0
166315,"fremont, california, usa",
244113,"paris, n/a, france",25.0
166450,"loranzè, piemonte, italy",22.0
166487,"santander, n/a, spain",
166586,"reno, nevada, usa",29.0
168699,"san jose, california, usa",
244861,"indianapolis, indiana, usa",
166621,"vilnius, n/a, lithuania",24.0
166706,"ottawa, ontario, canada",
166763,"vancouver, washington, usa",25.0
226798,"colwyn bay, england, united kingdom",43.0
166805,"tempe, arizona, usa",45.0
243583,"sterling, virginia,",
209101,"essex, england, united kingdom",
209639,"london, england, united kingdom",22.0
166938,"daly city, california, usa",29.0
166967,"dunedin, n/a, new zealand",24.0
167037,"watertown, massachusetts, usa",
167046,"york, pennsylvania, usa",34.0
167070,"jackson, mississippi, usa",
167086,"stuttgart, baden-würtemberg, germany",
167127,"duluth, georgia, usa",58.0
256711,"kirkland, washington, usa",
167233,"antelope, california, usa",29.0
167258,"san salvador de jujuy, jujuy, argentina",16.0
167278,"vancouver, british columbia, canada",
167279,"waco, texas, usa",19.0
167476,"fairhope, ,",
188539,"goerlitz, sachsen, germany",18.0
167573,"hesperia, california, usa",61.0
167615,"new orleans, louisiana, usa",
167654,"pacifica, california, usa",
167673,"ermelo, gelderland, netherlands",18.0
167737,"perth, western australia, australia",57.0
167742,"newcastle, n/a, united kingdom",
189368,"alzey, rheinland-pfalz, germany",46.0
167772,"adelaide, south australia, australia",16.0
228981,"jackson, missouri, usa",29.0
180523,"melb, victoria, australia",
167917,"naples, florida, usa",
167918,"naples, florida, usa",
167920,"st charles, missouri,",
167982,"regina, saskatchewan, canada",
168011,"columbia, missouri, usa",
168065,"brisbane, queensland, australia",
168073,"toronto, ontario, canada",
168121,"woodinville, washington, usa",52.0
168141,"stevens point, wisconsin, usa",
242257,"leucadia, california, usa",
168222,"mannheim, baden-wuerttemberg, germany",29.0
168233,"duisburg, nordrhein-westfalen, germany",31.0
217319,"pearl river, new york, usa",39.0
211030,"hamilton, ontario, canada",
168267,"eganville, ontario, canada",
168285,"barcelona, barcelona, spain",26.0
168312,"glossop, england, united kingdom",44.0
237461,"burns lake, british columbia, canada",47.0
168349,"london, ontario, canada",18.0
168419,"melbourne, victoria, australia",26.0
207536,"tidewater, virginia, usa",
168509,"turners beach, tasmania, australia",32.0
168539,"cranbourne, victoria, australia",8.0
168575,"loiu, vizcaia, spain",19.0
168621,"munich, bayern, germany",32.0
168651,"catania, sicilia, italy",
168652,"wien, wien, austria",
168694,"de soto, missouri, usa",20.0
183341,"metairie, louisiana, usa",20.0
168726,"atlanta, georgia, usa",44.0
206513,"highland park/new brunswick, new jersey, usa",28.0
168885,"hollister, missouri, usa",47.0
168894,"king of prussia, pennsylvania, usa",39.0
168897,"southgate, michigan, usa",64.0
168932,"lugano, ticino, switzerland",
203704,"utrecht, n/a, netherlands",
169034,"rochester, new york, usa",
169110,"philadelphia, pennsylvania, usa",29.0
169140,"hudsonville, michigan, usa",
169144,"new york, ,",43.0
169188,"freeburg, pennsylvania, usa",
169221,"east cleveland, ohio, usa",42.0
232614,"norfolk, virginia, usa",58.0
169262,"den haag, south holland, netherlands",
169275,"vacaville, california, usa",
169404,"none, texas, usa (currently living in england)",
169459,"chicago, illinois, usa",
169498,"aschaffenburg, bayern, germany",
169509,"rockville, maryland, usa",
169561,"lahore, punjab, pakistan",22.0
169601,"roseville, minnesota, usa",
169612,"santa fe, nm, us",
169616,"shelton, washington, usa",19.0
227632,"spirit lake, iowa, usa",55.0
169687,"superior, colorado, usa",44.0
169726,"stanfield, arizona, usa",
169741,"culpeper, virginia, usa",
169772,"münchenbuchsee, n/a, switzerland",29.0
169791,"venice, california, usa",
169807,"lake villa, illinois, usa",42.0
169851,"london, ontario, canada",
212833,"slidell, louisiana, usa",
169903,"st. peters, missouri, usa",35.0
194007,"avilés, asturias, spain",24.0
169913,"greenville, rhode island, usa",42.0
234775,"mount desert, maine, usa",71.0
170051,"cunnamulla, queensland, australia",30.0
170122,"bern, bern, switzerland",
170133,"tyresö, storstockholm, sweden",36.0
262138,"new york, new york, usa",
271401,"melbourne, victoria, australia",38.0
265077,"chicago, illinois, usa",
170245,"columbus, ohio, usa",
170280,"soleuvre, luxembourg, luxembourg",14.0
265614,"saxtons river, vermont, usa",
190133,"montgomery village, maryland, usa",
270972,"lewiston, ,",19.0
225619,"roebling, new jersey, usa",
170530,"barrie, ontario, canada",37.0
201859,"matsudo, chiba, japan",
187671,"memphis, tenessee, usa",
201742,"cahokia, illinois, usa",17.0
170784,"alexandria, louisiana, usa",18.0
170914,"münchen, bayern, germany",37.0
170938,"warrenton, missouri,",
170971,"st.charles, missouri, usa",
209880,"joplin, missouri, usa",
170975,"wien, wien, austria",24.0
170988,"dos hermanas, sevilla, spain",19.0
237409,"picton, ontario, canada",28.0
222060,"cheraw, south carolina, usa",
199204,"high wycombe, buckinghamshire, united kingdom",
265380,"miami, florida, usa",
226444,"berkeley, california, usa",32.0
171152,"auckland, n/a, new zealand",74.0
171196,"72189 vöhringen, baden-wuerttemberg, germany",28.0
244800,"bischberg, bayern, germany",
200081,"bochum, nordrhein-westfalen, germany",50.0
171257,"palm beach gardens, florida, usa",58.0
276086,"chapel hill, north carolina, usa",42.0
171297,"new york, new york, usa",30.0
171326,"toronto, ,",27.0
171491,"los angeles, california, usa",
171504,"oakland, new jersey, usa",
171508,"hamburg, hamburg, germany",21.0
171539,"leon, castilla y leon, spain",23.0
224424,"alicante, alicante, spain",23.0
171592,"dronten, flevoland, netherlands",36.0
171608,"berlin, berlin, germany",26.0
171653,"san sebastián de los reyes, madrid, spain",26.0
236901,"san diego, california, usa",
171715,"sant fost de campsentelles, barcelona, spain",39.0
191256,"alzira, valencia, spain",24.0
171738,"bologna, emilia romagna, italy",25.0
171845,"charleston, south carolina, usa",68.0
171895,"esparreguera, barcelona, spain",15.0
171925,"bellingham, washington, usa",61.0
171948,"sacramento, california, usa",
211798,"elmhurst, illinois, usa",
171973,"durango, colorado, usa",42.0
241804,"corvallis, oregon, usa",24.0
172085,"kortrijk, west-vlaanderen, belgium",48.0
221077,"vancouver, british columbia, canada",25.0
172126,"maple grove, minnesota, usa",27.0
172129,"south florida, florida, usa",44.0
172145,"calgary, alberta, canada",
172160,"adelaide, south australia, australia",20.0
172166,"koblenz, rheinland-pfalz, germany",21.0
172290,"wollstonecraft, new south wales, australia",69.0
172295,"halifax, nova scotia, canada",33.0
172317,"milford, new hampshire, usa",58.0
172469,"joué-les-tours, touraine, france",21.0
172472,"udine, friuli venezia giulia, italy",38.0
172474,"linz, oberösterreich, austria",29.0
196874,"penns grove, new jersey, usa",
172518,"berlin, berlin, germany",25.0
172629,"san jose, california, usa",
219288,"san jose, california, usa",
172647,"burgos, castilla, spain",24.0
172685,"sandpoint, idaho, usa",
172950,"bedford, england, united kingdom",68.0
256395,"lake oswego, oregon, usa",37.0
172755,"yorktown heights, new york, usa",
172802,"long beach, california, usa",55.0
276396,"dublin, county dublin, ireland",36.0
172990,"ottawa, ontario, canada",43.0
188811,"wigan, england, united kingdom",26.0
189067,"ridgewood, new jersey, usa",18.0
173078,"colorado springs, colorado, usa",
173102,"washington, dc, usa",
177177,"chico, california, usa",28.0
173195,"braunschweig, niedersachsen, germany",
173267,"rapallo, liguria, italy",45.0
173275,"seattle, washington, usa",
202937,"chicago, illinois, usa",47.0
193999,"toronto, ontario, canada",
173295,"redford, michigan, usa",
173317,"maize, kansas, usa",
173364,"everett, washington, usa",58.0
173370,"sherman oaks, california, usa",
173382,"london, england, united kingdom",
209327,"moab, utah, usa",33.0
173412,"bombay, franklin, new zealand",34.0
233136,"chicago, illinois, usa",
215273,"barcelona, catalunya, spain",
173451,"sonora, california, usa",38.0
173460,"barcelona, spain, spain",32.0
257382,"london, ontario, canada",
173498,"washington, dc, usa",27.0
173678,"red deer, alberta, canada",
173717,"buffalo, new york, usa",25.0
173768,"melbourne, victoria, australia",
173810,"brookline station, missouri, usa",47.0
173825,"albuquerque, new mexico, usa",47.0
173831,"culver city, california, usa",
241788,"fenton, missouri, usa",42.0
173837,"bath, england, united kingdom",
215972,"holly, michigan, usa",25.0
173886,"kaiseraugst, aargau, switzerland",23.0
173894,"san francisco, california, usa",36.0
277697,"san francisco, california, usa",32.0
173972,"portland, oregon, usa",52.0
173975,"eugene, oregon, usa",18.0
174049,"saskatoon, saskatchewan, canada",
258387,"charlotte, north carolina, usa",43.0
257146,"benfleet, england, united kingdom",37.0
174102,"., ., switzerland",
174111,"blandon, pennsylvania, usa",
174115,"london, england, united kingdom",
174116,"cumberland, maryland, usa",56.0
174200,"hailey, idaho, usa",
174234,"bolingbrook, illinois, usa",48.0
174247,"sparta, new jersey, usa",
174248,"sparta, new jersey, usa",
174255,"reeds spring, missouri, usa",57.0
187713,"evanston, illinois, usa",
174361,"stockport, cheshire, united kingdom",38.0
229149,"rothenhausen, thurgau, switzerland",32.0
174490,"west monroe, louisiana, usa",44.0
202383,"glasgow, scotland, united kingdom",
174540,"orange, california, usa",
174635,"florida city, florida, usa",29.0
210393,"magnolia, texas, usa",
174748,"gulfport, mississippi, usa",48.0
267136,"andover, kansas, usa",
224832,"..., new york, usa",13.0
227509,"wolfhagen, hessen, germany",32.0
201296,"seixal, setúbal, portugal",5.0
204655,"singapore, n/a, singapore",14.0
201980,"halli, nova scotia, canada",
174838,"inver grove heights, minnesota, usa",29.0
174894,"kc, missouri, usa",
174900,"avondale, pennsylvania, usa",43.0
270698,"east flat rock, north carolina, usa",
209304,"chicago, illinois, usa",
175265,"nelson, pennsylvania, usa",31.0
175274,"durango, colorado, usa",
261948,"roanoke, virginia, usa",56.0
175311,"festus, missouri, usa",
175374,"madrid, madrid, spain",49.0
175484,"cologne, nordrhein-westfalen, germany",
239511,"krefeld, nordrhein-westfalen, germany",
230730,"konstanz, baden-wuerttemberg, germany",25.0
175531,"otterbein, indiana, usa",
258929,"edina, minnesota, usa",
230573,"tilburg, noord-brabant, netherlands",25.0
175638,"sheffield, south yorkshire, united kingdom",
175689,"houston, texas, usa",58.0
175694,"dunedin, otago, new zealand",41.0
175705,"pembroke pines, florida, usa",61.0
245325,"couëron, loire atlantique, france",50.0
175767,"norwich, ohio, usa",
175859,"hendersonville, north carolina, usa",17.0
175867,"madrid, madrid, spain",51.0
175919,"el sobrante, california, usa",
175945,"canberra, australian capital territory, australia",
175984,"goslar, niedersachsen, germany",85.0
176003,"aix-en-provence, n/a, france",44.0
232182,"slidell, louisiana, usa",
197796,"perth, western australia, australia",21.0
176190,"fenton, missouri, usa",
176278,"brisbane, ,",
176303,"huntsville, ontario, canada",16.0
176308,"denver, colorado, usa",27.0
208371,"louisville, kentucky, usa",
176377,"rotorua, n/a, new zealand",13.0
176406,"schwetzingen, baden-wuerttemberg, germany",22.0
176419,"winter haven, florida, usa",43.0
176467,"greystones, co. wicklow, ireland",26.0
176496,"darlington, south carolina, usa",34.0
176619,"millington, tennessee, usa",29.0
176652,"howard beach, new york, usa",59.0
176669,"new port richey, florida, usa",
176780,"melbourne, victoria, australia",
176805,"barrie, ontario, canada",21.0
176812,"greenville, northern territory, usa",
265364,"adelaide, south australia, australia",58.0
176885,"bönniheim, baden-wuerttemberg, germany",19.0
177032,"los angeles, california, usa",
177066,"spokane, washington, usa",12.0
177122,"winter park, florida, usa",50.0
177143,"denver, colorado, usa",31.0
177148,"cascais, lisboa, portugal",17.0
177164,"brisbane, queensland, australia",14.0
177168,"palos verdes estates, california, usa",46.0
215095,"portland, oregon, usa",
177228,"berlin, berlin, germany",19.0
177280,"auckland, n/a, new zealand",64.0
177318,"genève, genève, switzerland",18.0
177393,"cologne, nordrhein-westfalen, germany",24.0
177425,"wishaw, scotland, united kingdom",
177447,"ft. dix, new jersey, usa",
260587,"kennesaw, georgia, usa",49.0
255239,"doveton, victoria, australia",
270642,"winnipeg, manitoba, canada",32.0
177748,"bilbao, pais vasco, spain",20.0
177515,"gifhorn, niedersachsen, germany",17.0
195106,"delta, british columbia, canada",
177589,"frankfurt, hessen, germany",29.0
202413,"peoria, arizona, usa",60.0
177595,"bullville, new york, usa",
177651,"annandale, new south wales, australia",25.0
177698,"stuttgart, baden-wuerttemberg, germany",27.0
177809,"madison, wisconsin, usa",34.0
177856,"barcelona, barcelona, spain",33.0
177903,"de pere, wisconsin, usa",
217305,"nanaimo, british columbia, canada",
255572,"manhattan, kansas, usa",24.0
